년월,역명_표준,출근_승차,퇴근_하차,일평균_승차,일평균_하차,호선목록
2023-06-01,서울대입구,304921,308680,1365172,1330309,2호선
2023-06-01,서울역,144579,228334,1919822,2103408,"1호선,4호선"
2023-06-01,서초,47307,47102,631236,601089,2호선
2023-06-01,석계,103739,94362,356339,369013,6호선
2023-06-01,석촌,39797,49152,223747,264057,8호선
2023-06-01,선릉,55566,95610,1544769,1361266,2호선
2023-06-01,성수,55375,116090,1097617,1217235,2호선
2023-06-01,성신여대입구,99901,119190,625743,599204,4호선
2023-06-01,송정,41906,34902,186851,177626,5호선
2023-06-01,송파,66859,53912,265987,257659,8호선
2023-06-01,수락산,97959,84008,377592,372931,7호선
2023-06-01,수서,83724,92216,540139,546903,3호선
2023-06-01,수유,237393,235450,1000485,1000894,4호선
2023-06-01,수진,39830,28000,159554,146245,8호선
2023-06-01,숙대입구,47186,63649,430060,411593,4호선
2023-06-01,숭실대입구,88983,82832,402522,403865,7호선
2023-06-01,시청,31810,77607,1457939,1434066,"1호선,2호선"
2023-06-01,신금호,49347,43174,184809,195093,5호선
2023-06-01,신길,40482,30712,133024,135362,5호선
2023-06-01,신내,0,0,9,0,6호선
2023-06-01,신답,17831,16438,47971,52746,2호선
2023-06-01,신당,97601,130194,683511,708857,"2호선,6호선"
2023-06-01,신대방,228405,174442,755707,724192,2호선
2023-06-01,신대방삼거리,130003,105411,435656,412478,7호선
2023-06-01,신도림,287793,298992,1456603,1423088,2호선
2023-06-01,신림,467424,420385,1655083,1596005,2호선
2023-06-01,신사,29528,101311,809796,848035,3호선
2023-06-01,신설동,66390,63996,517903,499287,"1호선,2호선"
2023-06-01,신용산,30550,74155,551270,593084,4호선
2023-06-01,신정,144262,84944,389758,324656,5호선
2023-06-01,신정네거리,97388,84096,299908,308811,2호선
2023-06-01,신중동,0,0,1,0,7호선
2023-06-01,신촌,92346,187939,1136564,1130709,2호선
2023-06-01,신풍,91292,70268,329797,308715,7호선
2023-06-01,신흥,39599,36449,150722,159096,8호선
2023-06-01,쌍문,254602,199992,843004,776658,4호선
2023-06-01,아차산,102344,91314,445152,429186,5호선
2023-06-01,아현,73782,58100,320153,296898,2호선
2023-06-01,안국,16598,44255,744952,775756,3호선
2023-06-01,안암,22574,39383,366679,367047,6호선
2023-06-01,암사,189119,128337,542112,476970,8호선
2023-06-01,압구정,42597,96524,934709,1005604,3호선
2023-06-01,애오개,45078,34416,194294,190147,5호선
2023-06-01,약수,79554,85569,495218,479920,"3호선,6호선"
2023-06-01,양재,79765,127946,1035244,1133038,3호선
2023-06-01,양천구청,64762,54268,201604,209594,2호선
2023-06-01,양평,53843,37825,205718,198831,5호선
2023-06-01,어린이대공원,52401,57055,467587,473006,7호선
2023-06-01,여의나루,14853,67371,439038,484634,5호선
2023-06-01,여의도,25178,59701,776930,829914,5호선
2023-06-01,역삼,42008,95283,1367945,1553537,2호선
2023-06-01,역촌,33580,32197,111419,130553,6호선
2023-06-01,연신내,265893,237747,1024406,968981,"3호선,6호선"
2023-06-01,영등포구청,108937,111761,732297,747175,"2호선,5호선"
2023-06-01,영등포시장,58835,53307,321429,330407,5호선
2023-06-01,오금,77400,52756,293239,275806,"3호선,5호선"
2023-06-01,오목교,109479,125074,621222,658457,5호선
2023-06-01,옥수,55475,57118,265739,269919,3호선
2023-06-01,온수,98959,68210,289398,268236,7호선
2023-06-01,올림픽공원,24259,19985,164372,149007,5호선
2023-06-01,왕십리,85886,114119,593347,557389,"2호선,5호선"
2023-06-01,용답,22329,18214,85236,83982,2호선
2023-06-01,용두,14559,13585,70564,69937,2호선
2023-06-01,용마산,53508,39914,173628,171192,7호선
2023-06-01,우장산,117087,95955,425182,415417,5호선
2023-06-01,월곡,89032,73247,346527,337168,6호선
2023-06-01,월드컵경기장,18423,22451,170718,186531,6호선
2023-06-01,을지로3가,28480,102247,1018345,1022367,"2호선,3호선"
2023-06-01,을지로4가,23123,44140,582905,596515,"2호선,5호선"
2023-06-01,을지로입구,28937,104373,1340434,1377317,2호선
2023-06-01,응암,162794,134261,511158,503931,6호선
2023-06-01,이대,66645,78507,472986,509448,2호선
2023-06-01,이수,71854,91658,462181,447552,7호선
2023-06-01,이촌,31161,38134,292635,319441,4호선
2023-06-01,이태원,23891,64403,360724,387948,6호선
2023-06-01,일원,50406,38892,311671,299702,3호선
2023-06-01,잠실,308126,450109,2675156,2725081,"2호선,8호선"
2023-06-01,잠실나루,87777,69521,430908,418154,2호선
2023-06-01,잠실새내,141402,147116,684225,684483,2호선
2023-06-01,잠원,30219,24260,145995,137532,3호선
2023-06-01,장승배기,66442,55125,264801,258325,7호선
2023-06-01,장암,29604,7263,77245,35722,7호선
2023-06-01,장지,106186,86154,499262,463224,8호선
2023-06-01,장한평,131306,109526,538642,529223,5호선
2023-06-01,제기동,56112,47158,506535,515147,1호선
2023-06-01,종각,17609,75908,1083894,1069092,1호선
2023-06-01,종로3가,29264,159198,1531901,1521887,"1호선,3호선,5호선"
2023-06-01,종로5가,16466,53381,730101,719312,1호선
2023-06-01,종합운동장,40711,143631,524624,605047,2호선
2023-06-01,중계,128015,90072,429921,390790,7호선
2023-06-01,중곡,77966,62226,314560,292692,7호선
2023-06-01,중화,86061,69465,311357,302315,7호선
2023-06-01,증산,89926,74944,292103,288869,6호선
2023-06-01,지축,57753,47168,191646,188605,3호선
2023-06-01,창동,167895,168017,743612,781841,4호선
2023-06-01,창신,31682,16621,103072,87790,6호선
2023-06-01,천왕,115587,85421,331006,315172,7호선
2023-06-01,천호,164608,207626,988008,1048890,"5호선,8호선"
2023-06-01,철산,170075,157957,612964,620251,7호선
2023-06-01,청구,36163,30997,223033,214896,"5호선,6호선"
2023-06-01,청담,27142,34928,539994,591040,7호선
2023-06-01,청량리,88963,82194,607085,604195,1호선
2023-06-01,총신대입구,109008,127185,557375,602680,4호선
2023-06-01,춘의,0,0,1,0,7호선
2023-06-01,충무로,30016,75477,835662,866661,"3호선,4호선"
2023-06-01,충정로,53193,50471,408875,423775,"2호선,5호선"
2023-06-01,태릉입구,93039,94517,437358,443926,"6호선,7호선"
2023-06-01,하계,142771,110383,525985,491704,7호선
2023-06-01,하남검단산,44385,33332,194015,185137,5호선
2023-06-01,하남시청,53930,46525,229866,221700,5호선
2023-06-01,하남풍산,22796,21494,128654,127925,5호선
2023-06-01,학동,19873,32010,640873,676627,7호선
2023-06-01,학여울,9362,8111,68496,69977,3호선
2023-06-01,한강진,9205,38982,295401,353742,6호선
2023-06-01,한성대입구,67811,65262,416930,402418,4호선
2023-06-01,한양대,14359,25028,319198,352318,2호선
2023-06-01,합정,134175,265806,1374360,1458823,"2호선,6호선"
2023-06-01,행당,76632,52089,237886,209844,5호선
2023-06-01,혜화,39467,137782,1033121,1051671,4호선
2023-06-01,홍대입구,144705,397619,2026041,2189914,2호선
2023-06-01,홍제,139481,114092,530594,498756,3호선
2023-06-01,화곡,271975,214885,840679,780344,5호선
2023-06-01,화랑대,117066,69327,347805,272047,6호선
2023-06-01,회현,14225,31689,782121,814896,4호선
2023-06-01,효창공원앞,44855,34026,219247,199395,6호선
2023-07-01,가락시장,67648,76825,471689,487729,"3호선,8호선"
2023-07-01,가산디지털단지,49522,60021,1165870,1159614,7호선
2023-07-01,강남,104368,293657,2408376,2317668,2호선
2023-07-01,강남구청,17095,33111,456025,503689,7호선
2023-07-01,강동,122520,95952,517176,501412,5호선
2023-07-01,강동구청,72490,62513,294860,303293,8호선
2023-07-01,강변,195892,186315,933338,889161,2호선
2023-07-01,강일,48262,34917,155080,140489,5호선
2023-07-01,개롱,45365,40809,186825,193494,5호선
2023-07-01,개화산,42895,32738,167493,160465,5호선
2023-07-01,거여,89421,70657,285631,274449,5호선
2023-07-01,건대입구,176742,322381,1455526,1547454,"2호선,7호선"
2023-07-01,경복궁,35263,56382,678236,676655,3호선
2023-07-01,경찰병원,48978,39787,208290,208737,3호선
2023-07-01,고덕,56662,57767,286598,282925,5호선
2023-07-01,고려대,48068,39995,235765,226889,6호선
2023-07-01,고속터미널,104833,230901,2035217,1847014,"3호선,7호선"
2023-07-01,공덕,104610,137926,925079,926710,"5호선,6호선"
2023-07-01,공릉,79362,75887,336423,333624,7호선
2023-07-01,광나루,85184,69773,389225,359678,5호선
2023-07-01,광명사거리,153391,133220,584896,578558,7호선
2023-07-01,광화문,22527,65624,907668,943976,5호선
2023-07-01,광흥창,46450,42239,263550,253673,6호선
2023-07-01,교대,87396,146247,1310622,1291112,"2호선,3호선"
2023-07-01,구로디지털단지,329336,294123,1629379,1607597,2호선
2023-07-01,구산,67792,42163,226121,172733,6호선
2023-07-01,구의,183946,162008,693541,674338,2호선
2023-07-01,구파발,165924,140160,631234,619221,3호선
2023-07-01,군자,177001,166199,766568,708146,"5호선,7호선"
2023-07-01,굽은다리,73532,62535,281612,269913,5호선
2023-07-01,금호,63685,50897,230525,212689,3호선
2023-07-01,길동,48824,47875,236481,243576,5호선
2023-07-01,길음,171720,140932,591480,577259,4호선
2023-07-01,김포공항,23937,25487,278539,234637,5호선
2023-07-01,까치산,275999,218732,817978,783401,5호선
2023-07-01,낙성대,213567,188012,805526,774316,2호선
2023-07-01,남구로,63989,53656,426344,443669,7호선
2023-07-01,남부터미널,74807,99831,838068,849825,3호선
2023-07-01,남성,95054,74379,325416,301771,7호선
2023-07-01,남위례,43783,42782,189694,193838,8호선
2023-07-01,남태령,6054,3575,39240,32148,4호선
2023-07-01,남한산성입구,118287,81558,372956,332006,8호선
2023-07-01,내방,46200,51557,406659,411280,7호선
2023-07-01,노원,187801,263284,1153944,1258368,"4호선,7호선"
2023-07-01,녹번,153021,116001,448968,403588,3호선
2023-07-01,녹사평,11833,23504,152314,152544,6호선
2023-07-01,논현,22080,48093,495391,508138,7호선
2023-07-01,단대오거리,104393,84839,337741,330446,8호선
2023-07-01,답십리,128479,94127,443231,403092,5호선
2023-07-01,당고개,79501,52759,276959,247356,4호선
2023-07-01,당산,101730,120568,510219,587930,2호선
2023-07-01,대림,196895,162883,976853,994903,"2호선,7호선"
2023-07-01,대청,64748,53200,299615,281614,3호선
2023-07-01,대치,52506,54396,359721,347343,3호선
2023-07-01,대흥,37418,41492,249757,257287,6호선
2023-07-01,도곡,19594,17652,145750,144895,3호선
2023-07-01,도림천,6972,5944,37111,38512,2호선
2023-07-01,도봉산,90795,73008,252567,297098,7호선
2023-07-01,독립문,33675,29810,210658,210134,3호선
2023-07-01,독바위,26958,22201,80275,84348,6호선
2023-07-01,돌곶이,85117,61495,287791,263680,6호선
2023-07-01,동대문,46289,79426,923065,927357,"1호선,4호선"
2023-07-01,동대문역사문화공원,43813,124165,1064381,1070409,"2호선,4호선,5호선"
2023-07-01,동대입구,14505,26630,271906,290167,3호선
2023-07-01,동묘앞,44053,53328,511708,520829,"1호선,6호선"
2023-07-01,동작,4456,6362,38472,42502,4호선
2023-07-01,둔촌동,52207,52475,253138,254427,5호선
2023-07-01,디지털미디어시티,102204,84186,407646,441453,6호선
2023-07-01,뚝섬,44293,76325,665352,705095,2호선
2023-07-01,뚝섬유원지,53066,58521,266709,255731,7호선
2023-07-01,마곡,50769,48521,318613,324691,5호선
2023-07-01,마들,126264,92044,372769,348236,7호선
2023-07-01,마장,35903,29281,164447,152149,5호선
2023-07-01,마천,75263,49319,209941,198948,5호선
2023-07-01,마포,64184,71768,407905,417058,5호선
2023-07-01,마포구청,96847,74862,415064,369049,6호선
2023-07-01,망원,64352,84235,429181,462102,6호선
2023-07-01,매봉,37473,40601,345025,333357,3호선
2023-07-01,먹골,80739,71120,295392,290694,7호선
2023-07-01,면목,128560,100758,422693,406560,7호선
2023-07-01,명동,23149,110784,908175,976426,4호선
2023-07-01,명일,68578,66874,254674,260616,5호선
2023-07-01,모란,19793,17552,142157,114330,8호선
2023-07-01,목동,129884,131163,469769,499099,5호선
2023-07-01,몽촌토성,31183,31323,187682,189508,8호선
2023-07-01,무악재,36929,31374,125205,122643,3호선
2023-07-01,문래,92571,100104,612613,632524,2호선
2023-07-01,문정,55661,62961,572334,596830,8호선
2023-07-01,미사,133038,129642,493227,503405,5호선
2023-07-01,미아,96713,83214,432062,412072,4호선
2023-07-01,미아사거리,185428,179030,775106,761219,4호선
2023-07-01,반포,18819,19248,179299,174262,7호선
2023-07-01,발산,58651,93437,619199,646346,5호선
2023-07-01,방배,53533,62207,441619,455731,2호선
2023-07-01,방이,36252,38538,211497,217538,5호선
2023-07-01,방화,53124,42065,201677,192834,5호선
2023-07-01,버티고개,12265,11998,61438,62863,6호선
2023-07-01,보라매,43021,42615,198753,203546,7호선
2023-07-01,보문,55483,41575,222941,204913,6호선
2023-07-01,복정,62843,47982,252682,213770,8호선
2023-07-01,봉천,204368,162063,693501,643294,2호선
2023-07-01,봉화산,87065,60249,249428,234836,6호선
2023-07-01,부천시청,0,0,1,0,7호선
2023-07-01,불광,139603,137116,615872,647386,"3호선,6호선"
2023-07-01,사가정,125166,114373,459493,457347,7호선
2023-07-01,사당,331061,443795,1895932,1915810,"2호선,4호선"
2023-07-01,산성,46592,38020,148758,149470,8호선
2023-07-01,삼각지,39059,63454,392852,391429,"4호선,6호선"
2023-07-01,삼성,33525,104100,1682910,1672116,2호선
2023-07-01,상계,159745,124595,553131,514305,4호선
2023-07-01,상도,79472,70206,319257,308865,7호선
2023-07-01,상봉,125867,116549,492655,471248,7호선
2023-07-01,상수,24695,61224,300731,343502,6호선
2023-07-01,상왕십리,107026,90636,414938,401714,2호선
2023-07-01,상월곡,53872,37247,182404,163756,6호선
2023-07-01,상일동,130363,104748,411468,388054,5호선
2023-07-01,새절,116352,87363,360266,333630,6호선
2023-07-01,서대문,42644,42114,535345,541772,5호선
2023-07-01,서울대입구,304851,318009,1347604,1322890,2호선
2023-07-01,서울역,136983,228386,1923779,2101954,"1호선,4호선"
2023-07-01,서초,47647,45971,625289,594142,2호선
2023-07-01,석계,103176,94645,344007,355627,6호선
2023-07-01,석촌,40297,50135,227989,263903,8호선
2023-07-01,선릉,54337,96825,1573805,1380886,2호선
2023-07-01,성수,54198,119198,1131031,1243972,2호선
2023-07-01,성신여대입구,97840,118485,591757,573118,4호선
2023-07-01,송정,41062,34729,186113,176270,5호선
2023-07-01,송파,66268,57340,269954,263901,8호선
2023-07-01,수락산,95518,83196,367517,365504,7호선
2023-07-01,수서,83034,92222,532363,541536,3호선
2023-07-01,수유,231490,233301,984379,987550,4호선
2023-07-01,수진,39650,28755,161829,148267,8호선
2023-07-01,숙대입구,44336,65107,402459,390654,4호선
2023-07-01,숭실대입구,88200,80095,346331,349347,7호선
2023-07-01,시청,31900,76612,1445100,1398081,"1호선,2호선"
2023-07-01,신금호,48008,43575,181509,191283,5호선
2023-07-01,신길,40926,32312,132758,135736,5호선
2023-07-01,신내,0,0,10,0,6호선
2023-07-01,신답,17700,16389,46314,51494,2호선
2023-07-01,신당,95752,132755,676818,705632,"2호선,6호선"
2023-07-01,신대방,223247,174223,743997,717516,2호선
2023-07-01,신대방삼거리,127222,105440,427682,408447,7호선
2023-07-01,신도림,281390,295453,1438445,1413056,2호선
2023-07-01,신림,460705,410906,1625601,1554016,2호선
2023-07-01,신사,29201,101185,817311,849739,3호선
2023-07-01,신설동,65556,65650,510874,492747,"1호선,2호선"
2023-07-01,신용산,29816,75365,557819,604138,4호선
2023-07-01,신정,140537,85146,383463,320647,5호선
2023-07-01,신정네거리,93583,83561,291188,301179,2호선
2023-07-01,신촌,92062,191950,1107782,1128782,2호선
2023-07-01,신풍,89372,70131,326027,305510,7호선
2023-07-01,신흥,38886,37028,151002,159805,8호선
2023-07-01,쌍문,248232,198446,830218,763980,4호선
2023-07-01,아차산,101693,89533,414349,401157,5호선
2023-07-01,아현,72985,59642,311074,289336,2호선
2023-07-01,안국,16759,42804,734136,749989,3호선
2023-07-01,안암,23606,37755,317004,315154,6호선
2023-07-01,암사,186635,129940,533186,473232,8호선
2023-07-01,압구정,41035,95125,956810,1024307,3호선
2023-07-01,애오개,44048,35670,191815,188552,5호선
2023-07-01,약수,77454,85897,489449,476108,"3호선,6호선"
2023-07-01,양재,78996,127077,1012759,1110325,3호선
2023-07-01,양천구청,62408,53963,193736,203513,2호선
2023-07-01,양평,53154,39376,206221,201281,5호선
2023-07-01,어린이대공원,52673,54148,380739,372970,7호선
2023-07-01,여의나루,14463,50054,366178,419513,5호선
2023-07-01,여의도,24797,59574,810858,849305,5호선
2023-07-01,역삼,42933,99426,1402718,1584296,2호선
2023-07-01,역촌,33227,33162,113759,133370,6호선
2023-07-01,연신내,261921,238242,1009483,957927,"3호선,6호선"
2023-07-01,영등포구청,107880,111590,721126,731591,"2호선,5호선"
2023-07-01,영등포시장,59103,53950,318314,326164,5호선
2023-07-01,오금,76016,52666,286805,269164,"3호선,5호선"
2023-07-01,오목교,105013,123440,628488,662095,5호선
2023-07-01,옥수,53736,57650,258514,264548,3호선
2023-07-01,온수,97413,68298,271139,248746,7호선
2023-07-01,올림픽공원,23562,18553,147162,133314,5호선
2023-07-01,왕십리,84757,116718,581898,559337,"2호선,5호선"
